Type_logement,Nombre_pieces,Etages, Surface_Reelle, Annee_Construction, DP_consommation_reelle
"T4,""4"",""03"",""86"",""1980"",""183"""
"T3,""3"",""02"",""74"",""1980"",""183"""
"T2,""2"",""05"",""56"",""1980"",""183"""
"T1,""1"",""00"",""37"",""1980"",""183"""
"T2,""2"",""04"",""56"",""1980"",""183"""
"T2,""2"",""03"",""56"",""1980"",""183"""
"T2,""2"",""01"",""56"",""1980"",""183"""
"T2,""2"",""00"",""54"",""1980"",""183"""
"T3,""3"",""00"",""72"",""1980"",""183"""
"T3,""3"",""00"",""74"",""1980"",""183"""
"T3,""3"",""03"",""74"",""1980"",""183"""
"T4,""4"",""01"",""86"",""1980"",""183"""
"T3,""3"",""04"",""74"",""1980"",""183"""
"T3,""3"",""02"",""74"",""1980"",""183"""
"T2,""2"",""03"",""56"",""1980"",""183"""
"T4,""4"",""00"",""86"",""1980"",""183"""
"T2,""2"",""03"",""56"",""1980"",""183"""
"T4,""4"",""02"",""86"",""1980"",""183"""
"T3,""3"",""00"",""74"",""1980"",""183"""
"T2,""2"",""00"",""53"",""1980"",""183"""
"T2,""2"",""02"",""56"",""1980"",""183"""
"T3,""3"",""01"",""74"",""1980"",""183"""
"T3,""3"",""01"",""74"",""1980"",""183"""
"T3,""3"",""02"",""74"",""1980"",""183"""
"T3,""3"",""00"",""74"",""1980"",""183"""
"T4,""4"",""02"",""86"",""1980"",""183"""
"T4,""4"",""01"",""86"",""1980"",""183"""
"T2,""2"",""01"",""56"",""1980"",""183"""
"T3,""3"",""02"",""74"",""1980"",""183"""
"T4,""4"",""03"",""86"",""1980"",""183"""
"T2,""2"",""01"",""56"",""1980"",""183"""
"T2,""2"",""03"",""56"",""1980"",""183"""
"T3,""3"",""03"",""74"",""1980"",""183"""
"T3,""3"",""03"",""74"",""1980"",""183"""
"T4,""4"",""01"",""86"",""1980"",""183"""
"T4,""4"",""00"",""86"",""1980"",""183"""
"T2,""2"",""02"",""56"",""1980"",""183"""
"T4,""4"",""03"",""86"",""1980"",""183"""
"T1,""1"",""00"",""37"",""1980"",""183"""
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"LO,""0"",""00"",""135"",,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",,,"
"T2,""2"",""03"",""50"",""1972"",""193"""
"T3,""3"",""05"",""63"",""1972"",""193"""
"T4,""4"",""05"",""80"",""1972"",""193"""
"T3,""3"",""08"",""63"",""1972"",""193"""
"T5,""5"",""03"",""93"",""1972"",""193"""
"T3,""3"",""07"",""63"",""1972"",""193"""
"T4,""4"",""02"",""80"",""1972"",""193"""
"T2,""2"",""05"",""50"",""1972"",""193"""
"T4,""4"",""04"",""80"",""1972"",""193"""
"T3,""3"",""03"",""63"",""1972"",""193"""
"T2,""2"",""02"",""50"",""1972"",""193"""
"T2,""2"",""06"",""50"",""1972"",""193"""
"T5,""5"",""06"",""93"",""1972"",""193"""
"T5,""5"",""01"",""93"",""1972"",""193"""
"T5,""5"",""02"",""93"",""1972"",""193"""
"T4,""4"",""10"",""80"",""1972"",""193"""
"T3,""3"",""06"",""63"",""1972"",""193"""
"T2,""2"",""09"",""50"",""1972"",""193"""
"T3,""3"",""02"",""63"",""1972"",""193"""
"T4,""4"",""08"",""80"",""1972"",""193"""
"T4,""4"",""07"",""80"",""1972"",""193"""
"T4,""4"",""06"",""80"",""1972"",""193"""
"T5,""5"",""09"",""93"",""1972"",""193"""
"T5,""5"",""04"",""93"",""1972"",""193"""
"T2,""2"",""04"",""50"",""1972"",""193"""
"T3,""3"",""09"",""63"",""1972"",""193"""
"T2,""2"",""08"",""50"",""1972"",""193"""
"T2,""2"",""01"",""50"",""1972"",""193"""
"T2,""2"",""07"",""50"",""1972"",""193"""
"T2,""2"",""10"",""50"",""1972"",""193"""
"T4,""4"",""03"",""80"",""1972"",""193"""
"T5,""5"",""05"",""93"",""1972"",""193"""
"T5,""5"",""07"",""93"",""1972"",""193"""
"T4,""4"",""09"",""80"",""1972"",""193"""
"T5,""5"",""08"",""93"",""1972"",""193"""
"T5,""5"",""10"",""93"",""1972"",""193"""
"T3,""3"",""10"",""63"",""1972"",""193"""
"T3,""3"",""01"",""63"",""1972"",""193"""
"LO,""0"",""00"",""216"",""1972"","
"T3,""3"",""04"",""63"",""1972"",""193"""
"T4,""4"",""01"",""80"",""1972"",""193"""
"T2,""2"",""09"",""52"",""1972"",""193"""
"T2,""2"",""10"",""52"",""1972"",""193"""
"T3,""3"",""09"",""65"",""1972"",""193"""
"T4,""4"",""03"",""81"",""1972"",""193"""
"T2,""2"",""04"",""52"",""1972"",""193"""
"T3,""3"",""03"",""65"",""1972"",""193"""
"T4,""4"",""04"",""81"",""1972"",""193"""
"T5,""5"",""09"",""94"",""1972"",""193"""
"T5,""5"",""04"",""94"",""1972"",""193"""
"T3,""3"",""06"",""65"",""1972"",""193"""
"T5,""5"",""01"",""94"",""1972"",""193"""
"T4,""4"",""02"",""81"",""1972"",""193"""
"T3,""3"",""10"",""65"",""1972"",""193"""
"T3,""3"",""01"",""65"",""1972"",""193"""
"T3,""3"",""00"",""67"",""1972"",""193"""
"T2,""2"",""02"",""52"",""1972"",""193"""
"T4,""4"",""10"",""81"",""1972"",""193"""
"T2,""2"",""01"",""52"",""1972"",""193"""
"T3,""3"",""02"",""65"",""1972"",""193"""
"T4,""4"",""09"",""81"",""1972"",""193"""
"T2,""2"",""05"",""52"",""1972"",""193"""
"T2,""2"",""08"",""52"",""1972"",""193"""
"T4,""4"",""07"",""81"",""1972"",""193"""
"T4,""4"",""01"",""81"",""1972"",""193"""
"T5,""5"",""10"",""94"",""1972"",""193"""
"T3,""3"",""08"",""65"",""1972"",""193"""
"T2,""2"",""03"",""52"",""1972"",""193"""
"T5,""5"",""08"",""94"",""1972"",""193"""
"T5,""5"",""03"",""94"",""1972"",""193"""
"T5,""5"",""05"",""94"",""1972"",""193"""
"T2,""2"",""06"",""52"",""1972"",""193"""
"T5,""5"",""02"",""94"",""1972"",""193"""
"T5,""5"",""07"",""94"",""1972"",""193"""
"T5,""5"",""06"",""94"",""1972"",""193"""
"T2,""2"",""07"",""52"",""1972"",""193"""
"T3,""3"",""07"",""65"",""1972"",""193"""
"T3,""3"",""05"",""65"",""1972"",""193"""
"T4,""4"",""05"",""81"",""1972"",""193"""
"T3,""3"",""00"",""67"",""1972"",""193"""
"T3,""3"",""04"",""65"",""1972"",""193"""
"T4,""4"",""06"",""81"",""1972"",""193"""
"T4,""4"",""08"",""81"",""1972"",""193"""
"T3,""3"",""02"",""65"",""1972"",""193"""
"T4,""4"",""01"",""75"",""1972"",""193"""
"T3,""3"",""01"",""65"",""1972"",""193"""
"T3,""3"",""04"",""65"",""1972"",""193"""
"T3,""3"",""07"",""65"",""1972"",""193"""
"T4,""4"",""00"",""75"",""1972"",""193"""
"T1,""1"",""00"",""28"",""1972"",""193"""
"T3,""3"",""06"",""65"",""1972"",""193"""
"T4,""4"",""07"",""75"",""1972"",""193"""
"T4,""4"",""02"",""75"",""1972"",""193"""
"T4,""4"",""04"",""75"",""1972"",""193"""
"T4,""4"",""05"",""75"",""1972"",""193"""
"T3,""3"",""05"",""65"",""1972"",""193"""
"T4,""4"",""06"",""75"",""1972"",""193"""
"T3,""3"",""03"",""65"",""1972"",""193"""
"T4,""4"",""03"",""75"",""1972"",""193"""
"T3,""3"",""04"",""65"",""1972"",""193"""
"T4,""4"",""04"",""75"",""1972"",""193"""
"T4,""4"",""07"",""75"",""1972"",""193"""
"T3,""3"",""02"",""65"",""1972"",""193"""
"T3,""3"",""03"",""65"",""1972"",""193"""
"T4,""4"",""01"",""75"",""1972"",""193"""
"T4,""4"",""05"",""75"",""1972"",""193"""
"T4,""4"",""06"",""75"",""1972"",""193"""
"T4,""4"",""02"",""75"",""1972"",""193"""
"T3,""3"",""06"",""65"",""1972"",""193"""
"T3,""3"",""07"",""65"",""1972"",""193"""
"T3,""3"",""05"",""65"",""1972"",""193"""
"T3,""3"",""01"",""65"",""1972"",""193"""
"T4,""4"",""00"",""75"",""1972"",""193"""
"T4,""4"",""03"",""75"",""1972"",""193"""
"T3,""3"",""07"",""65"",""1972"",""193"""
"T2,""2"",""01"",""47"",""1972"",""193"""
"T3,""3"",""01"",""65"",""1972"",""193"""
"T3,""3"",""02"",""65"",""1972"",""193"""
"T1,""1"",""00"",""28"",""1972"",""193"""
"T3,""3"",""05"",""65"",""1972"",""193"""
"T2,""2"",""00"",""47"",""1972"",""193"""
"T2,""2"",""03"",""47"",""1972"",""193"""
"T3,""3"",""03"",""65"",""1972"",""193"""
"T3,""3"",""06"",""65"",""1972"",""193"""
"T2,""2"",""06"",""47"",""1972"",""193"""
"T2,""2"",""02"",""47"",""1972"",""193"""
"T2,""2"",""04"",""47"",""1972"",""193"""
"T3,""3"",""04"",""65"",""1972"",""193"""
"T2,""2"",""05"",""47"",""1972"",""193"""
"T2,""2"",""07"",""47"",""1972"",""193"""
"T3,""3"",""05"",""65"",""1972"",""193"""
"T3,""3"",""06"",""65"",""1972"",""193"""
"T3,""3"",""01"",""65"",""1972"",""193"""
"T1,""1"",""00"",""28"",""1972"",""193"""
"T4,""4"",""05"",""75"",""1972"",""193"""
"T4,""4"",""03"",""75"",""1972"",""193"""
"T4,""4"",""07"",""75"",""1972"",""193"""
"T3,""3"",""03"",""65"",""1972"",""193"""
"T4,""4"",""01"",""75"",""1972"",""193"""
"T4,""4"",""06"",""75"",""1972"",""193"""
"T4,""4"",""04"",""75"",""1972"",""193"""
"T3,""3"",""04"",""65"",""1972"",""193"""
"T3,""3"",""02"",""65"",""1972"",""193"""
"T3,""3"",""00"",""65"",""1972"",""193"""
"T3,""3"",""07"",""65"",""1972"",""193"""
"T4,""4"",""02"",""75"",""1972"",""193"""
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"FO,""0"",""00"",""5718"",,"
"P4,""4"",""00"",""117"",""1935"","
"T4,""4"",""00"",""78,5"",,"
"P4,""4"",""00"",""91,92"",""2006"",""145"""
"P4,""4"",""00"",""83,96"",""2006"",""145"""
"P3,""3"",""00"",""76,38"",""2006"",""145"""
"P4,""4"",""00"",""91,85"",""2006"",""145"""
"P4,""4"",""00"",""85,52"",""2006"",""145"""
"P4,""4"",""00"",""83,37"",""2006"",""145"""
"P4,""4"",""00"",""91,73"",""2006"",""145"""
"P3,""3"",""00"",""74,92"",""2006"",""145"""
"P5,""5"",""00"",""101,61"",""2006"",""145"""
"LO,""0"",""00"",""48"",,"
"LO,""0"",""00"",""0"",,"
"T3,""3"",""02"",""67"",""1975"",""123"""
"T3,""3"",""01"",""67"",""1975"",""123"""
"T2,""2"",""03"",""49"",""1975"",""123"""
"T4,""4"",""02"",""79"",""1975"",""123"""
"T2,""2"",""01"",""49"",""1975"",""123"""
"T3,""3"",""03"",""67"",""1975"",""123"""
"T3,""3"",""00"",""66"",""1975"",""123"""
"T3,""3"",""03"",""67"",""1975"",""123"""
"T4,""4"",""01"",""79"",""1975"",""123"""
"T3,""3"",""02"",""67"",""1975"",""123"""
"T2,""2"",""02"",""49"",""1975"",""123"""
"T4,""4"",""02"",""79"",""1975"",""123"""
"T4,""4"",""03"",""79"",""1975"",""123"""
"T4,""4"",""03"",""79"",""1975"",""123"""
"T4,""4"",""01"",""79"",""1975"",""123"""
"T2,""2"",""02"",""49"",""1975"",""123"""
"T2,""2"",""03"",""49"",""1975"",""123"""
"T3,""3"",""02"",""67"",""1975"",""123"""
"T4,""4"",""01"",""79"",""1975"",""123"""
"T4,""4"",""02"",""79"",""1975"",""123"""
"T4,""4"",""00"",""79"",""1975"",""123"""
"T3,""3"",""01"",""67"",""1975"",""123"""
"T3,""3"",""02"",""67"",""1975"",""123"""
"T2,""2"",""01"",""49"",""1975"",""123"""
"T3,""3"",""03"",""67"",""1975"",""123"""
"T4,""4"",""01"",""79"",""1975"",""123"""
"T4,""4"",""03"",""79"",""1975"",""123"""
"T4,""4"",""03"",""79"",""1975"",""123"""
"T3,""3"",""01"",""67"",""1975"",""123"""
"T3,""3"",""03"",""67"",""1975"",""123"""
"T4,""4"",""02"",""79"",""1975"",""123"""
"T4,""4"",""02"",""79"",""1975"",""123"""
"T3,""3"",""03"",""67"",""1975"",""123"""
"T4,""4"",""03"",""79"",""1975"",""123"""
"T3,""3"",""03"",""67"",""1975"",""123"""
"T4,""4"",""01"",""79"",""1975"",""123"""
"T3,""3"",""02"",""67"",""1975"",""123"""
"T2,""2"",""01"",""49"",""1975"",""123"""
"T4,""4"",""01"",""79"",""1975"",""123"""
"T4,""4"",""03"",""79"",""1975"",""123"""
"T3,""3"",""01"",""67"",""1975"",""123"""
"T2,""2"",""03"",""49"",""1975"",""123"""
"T2,""2"",""02"",""49"",""1975"",""123"""
"T3,""3"",""02"",""67"",""1975"",""123"""
"T3,""3"",""01"",""67"",""1975"",""123"""
"GA,""0"",""000"",,,"
"GA,""0"",""000"",,,"
"GA,""0"",""000"",,,"
"GA,""0"",""000"",,,"
"GA,""0"",""000"",,,"
"GA,""0"",""000"",,,"
"GA,""0"",""000"",,,"
"T4,""4"",""00"",""84,19"",""2009"",""141"""
"T3,""3"",""01"",""78,59"",""2009"",""141"""
"T3,""3"",""00"",""72,75"",""2009"",""141"""
"T3,""3"",""01"",""78,59"",""2009"",""141"""
"T3,""3"",""01"",""78,59"",""2009"",""141"""
"T3,""3"",""01"",""78,59"",""2009"",""141"""
"D4,""4"",""01"",""79,16"",""2009"",""141"""
"D4,""4"",""01"",""79,72"",""2009"",""141"""
"D4,""4"",""01"",""83,85"",""2009"",""141"""
"D4,""4"",""01"",""81,21"",""2009"",""141"""
"D4,""4"",""01"",""79,63"",""2009"",""141"""
"D4,""4"",""01"",""88,72"",""2009"",""141"""
"T3,""3"",""02"",""79,47"",""2009"",""141"""
"T3,""3"",""00"",""72,75"",""2009"",""141"""
"T3,""3"",""02"",""78,73"",""2009"",""141"""
"T3,""3"",""00"",""72,66"",""2009"",""141"""
"D4,""4"",""01"",""81,23"",""2009"",""141"""
"D4,""4"",""01"",""85,38"",""2009"",""141"""
"T4,""4"",""00"",""84,44"",""2009"",""141"""
"D4,""4"",""01"",""83,87"",""2009"",""141"""
"D4,""4"",""01"",""79,72"",""2009"",""141"""
"T3,""3"",""02"",""78,73"",""2009"",""141"""
"T3,""3"",""00"",""72,5"",""2009"",""141"""
"T3,""3"",""00"",""72,5"",""2009"",""141"""
"T3,""3"",""02"",""78,73"",""2009"",""141"""
"T3,""3"",""00"",""71,95"",""2009"",""141"""
"T4,""4"",""00"",""84,44"",""2009"",""141"""
"P4,""4"",""00"",""80,27"",""2009"",""163"""
"P4,""4"",""00"",""80,27"",""2009"",""163"""
"P5,""5"",""00"",""88,53"",""2009"",""163"""
"P5,""5"",""00"",""88,53"",""2009"",""163"""
"P4,""4"",""00"",""80,27"",""2009"",""163"""
"P5,""5"",""00"",""104,84"",""2009"",""163"""
"P5,""5"",""00"",""88,53"",""2009"",""163"""
"P5,""5"",""00"",""88,53"",""2009"",""163"""
"GP,""0"",""00"",,,"
"GP,""0"",""00"",,,"
"GP,""0"",""00"",,,"
"GP,""0"",""00"",,,"
"GP,""0"",""00"",,,"
"GP,""0"",""00"",,,"
"GP,""0"",""00"",,,"
"GP,""0"",""00"",,,"
"GP,""0"",""00"",,,"
"GP,""0"",""00"",,,"
"GP,""0"",""00"",,,"
"GP,""0"",""00"",,,"
"P5,""5"",""00"",""94"",""1975"",""188"""
"P5,""5"",""00"",""95"",""1975"",""188"""
"P5,""5"",""00"",""96"",""1975"",""188"""
"P4,""4"",""00"",""93"",""1975"",""188"""
"P5,""5"",""00"",""94"",""1975"",""188"""
"P5,""5"",""00"",""94"",""1975"",""188"""
"P5,""5"",""00"",""94"",""1975"",""188"""
"P6,""6"",""00"",""108"",""1975"",""188"""
"P6,""6"",""00"",""109"",""1975"",""188"""
"P6,""6"",""00"",""109"",""1975"",""188"""
"P5,""5"",""00"",""94"",""1975"",""188"""
"P6,""6"",""00"",""109"",""1975"",""188"""
"P6,""6"",""00"",""108"",""1975"",""188"""
"P5,""5"",""00"",""93"",""1975"",""188"""
"P6,""6"",""00"",""109"",""1975"",""188"""
"P5,""5"",""00"",""94"",""1975"",""188"""
"P5,""5"",""00"",""95"",""1975"",""188"""
"P5,""5"",""00"",""93"",""1975"",""188"""
"P5,""5"",""00"",""94"",""1975"",""188"""
"P6,""6"",""00"",""109"",""1975"",""188"""
"P6,""6"",""00"",""109"",""1975"",""188"""
"P6,""6"",""00"",""109"",""1975"",""188"""
"P6,""6"",""00"",""108"",""1975"",""188"""
"P6,""6"",""00"",""109"",""1975"",""188"""
"P6,""6"",""00"",""109"",""1975"",""188"""
"P6,""6"",""00"",""109"",""1975"",""188"""
"P6,""6"",""00"",""109"",""1975"",""188"""
"P5,""5"",""00"",""94"",""1975"",""188"""
"P6,""6"",""00"",""109"",""1975"",""188"""
"P6,""6"",""00"",""109"",""1975"",""188"""
"P6,""6"",""00"",""109"",""1975"",""188"""
"P6,""6"",""00"",""109"",""1975"",""188"""
"P5,""5"",""00"",""95"",""1975"",""188"""
"P5,""5"",""00"",""94"",""1975"",""188"""
"P6,""6"",""00"",""108"",""1975"",""188"""
"P5,""5"",""00"",""94"",""1975"",""188"""
"P5,""5"",""00"",""94"",""1975"",""188"""
"P6,""6"",""00"",""109"",""1975"",""188"""
"P6,""6"",""00"",""108"",""1975"",""188"""
"P6,""6"",""00"",""110"",""1975"",""188"""
"P5,""5"",""00"",""93"",""1975"",""188"""
"P7,""7"",""00"",""122"",""1975"",""188"""
"P7,""7"",""00"",""127"",""1975"",""188"""
"P6,""6"",""00"",""109"",""1975"",""188"""
"P5,""5"",""00"",""90"",""1975"",""188"""
"P6,""6"",""00"",""108"",""1975"",""188"""
"P5,""5"",""00"",""95"",""1975"",""188"""
"P5,""5"",""00"",""96"",""1975"",""188"""
"P6,""6"",""00"",""109"",""1975"",""188"""
"P6,""6"",""00"",""108"",""1975"",""188"""
"P6,""6"",""00"",""109"",""1975"",""188"""
"P5,""5"",""00"",""94"",""1975"",""188"""
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",,,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"P5,""5"",""00"",""105"",""1977"",""318"""
"P5,""5"",""00"",""105"",""1977"",""289"""
"P6,""6"",""00"",""121"",""1977"",""318"""
"P5,""5"",""00"",""104"",""1977"",""318"""
"P4,""4"",""00"",""86"",""1977"",""318"""
"P5,""5"",""00"",""104"",""1977"",""289"""
"P5,""5"",""00"",""104"",""1977"",""318"""
"P5,""5"",""00"",""104"",""1977"",""289"""
"P5,""5"",""00"",""105"",""1977"",""318"""
"P6,""6"",""00"",""120"",""1977"",""318"""
"P5,""5"",""00"",""105"",""1977"",""318"""
"P5,""5"",""00"",""104"",""1977"",""289"""
"P5,""5"",""00"",""105"",""1977"",""289"""
"P4,""4"",""00"",""86"",""1977"",""318"""
"P5,""5"",""00"",""104"",""1977"",""289"""
"P5,""5"",""00"",""104"",""1977"",""289"""
"P6,""6"",""00"",""120"",""1977"",""318"""
"P4,""4"",""00"",""85"",""1977"",""318"""
"P4,""4"",""00"",""86"",""1977"",""289"""
"P5,""5"",""00"",""105"",""1977"",""318"""
"P5,""5"",""00"",""106"",""1977"",""318"""
"P5,""5"",""00"",""105"",""1977"",""318"""
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"LO,""0"",""00"",,,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"GA,""0"",""00"",""0"",,"
"T3,""3"",""00"",""66"",""1978"",""97"""
"T2,""2"",""00"",""49"",""1978"",""97"""
"T4,""4"",""00"",""84"",""1978"",""97"""
"T3,""3"",""03"",""83"",""1978"",""97"""
"T2,""2"",""02"",""58"",""1978"",""97"""
"T3,""3"",""01"",""83"",""1978"",""97"""
"T2,""2"",""01"",""58"",""1978"",""97"""
"T3,""3"",""03"",""83"",""1978"",""97"""
"T2,""2"",""03"",""58"",""1978"",""97"""
"T2,""2"",""01"",""58"",""1978"",""97"""
"T3,""3"",""01"",""84"",""1978"",""97"""
"T3,""3"",""02"",""83"",""1978"",""97"""
"T3,""3"",""02"",""84"",""1978"",""97"""
"T3,""3"",""03"",""84"",""1978"",""97"""
"T3,""3"",""02"",""82"",""1978"",""97"""
"T3,""3"",""01"",""83"",""1978"",""97"""
"T3,""3"",""00"",""68"",""1978"",""97"""
"T3,""3"",""01"",""82"",""1978"",""97"""
"T2,""2"",""02"",""58"",""1978"",""97"""
"T2,""2"",""03"",""58"",""1978"",""97"""
"T3,""3"",""02"",""83"",""1978"",""97"""
"T3,""3"",""03"",""82"",""1978"",""97"""
"T2,""2"",""06"",""63"",""1980"",""97"""
"T1,""1"",""00"",""49"",""1980"",""97"""
"T2,""2"",""02"",""63"",""1980"",""97"""
"T2,""2"",""03"",""63"",""1980"",""97"""
"T2,""2"",""06"",""63"",""1980"",""97"""
"T2,""2"",""05"",""63"",""1980"",""97"""
"T5,""5"",""00"",""110"",""1980"",""97"""
"T4,""4"",""01"",""95"",""1980"",""97"""
"T4,""4"",""03"",""95"",""1980"",""97"""
"T4,""4"",""05"",""96"",""1980"",""97"""
"T4,""4"",""03"",""96"",""1980"",""97"""
"T4,""4"",""04"",""96"",""1980"",""97"""
"T4,""4"",""04"",""95"",""1980"",""97"""
"T4,""4"",""04"",""96"",""1980"",""97"""
"T4,""4"",""02"",""96"",""1980"",""97"""
"T2,""2"",""04"",""63"",""1980"",""97"""
"T2,""2"",""01"",""63"",""1980"",""97"""
"T2,""2"",""03"",""63"",""1980"",""97"""
"T4,""4"",""02"",""95"",""1980"",""97"""
"T4,""4"",""02"",""96"",""1980"",""97"""
"T4,""4"",""04"",""95"",""1980"",""97"""
"T4,""4"",""06"",""97"",""1980"",""97"""
